,country_id,country,year,main_mean,actuals_last_12months,predicted_change_in_percent,predicted_violence_category
116,93,Greece,2025,0.3559,0.0,,no-conflict
117,105,France,2025,0.355,0.0,,no-conflict
118,147,Cambodia,2025,0.3415,0.0,,no-conflict
119,12,Paraguay,2025,0.3376,0.0,,no-conflict
120,97,Austria,2025,0.32889999999999997,0.0,,no-conflict
121,151,Vietnam,2025,0.32630000000000003,0.0,,no-conflict
122,80,Sao Tome and Principe,2025,0.3245,0.0,,no-conflict
123,154,Botswana,2025,0.3208,0.0,,no-conflict
124,38,Ireland,2025,0.3167,0.0,,no-conflict
125,49,Guinea-Bissau,2025,0.3161,0.0,,no-conflict
126,14,Uruguay,2025,0.31579999999999997,0.0,,no-conflict
127,121,Sri Lanka,2025,0.3063,0.0,,no-conflict
128,102,Slovakia,2025,0.3031,0.0,,no-conflict
129,83,Bosnia and Herzegovina,2025,0.3,0.0,,no-conflict
130,170,Namibia,2025,0.2988,0.0,,no-conflict
131,30,Cuba,2025,0.2922,0.0,,no-conflict
132,115,Moldova,2025,0.2907,0.0,,no-conflict
133,34,Panama,2025,0.2828,0.0,,no-conflict
134,173,Mauritius,2025,0.279,0.0,,no-conflict
135,29,Costa Rica,2025,0.2767,0.0,,no-conflict
136,233,Serbia,2025,0.2751,0.0,,no-conflict
137,184,Germany,2025,0.2726,0.0,,no-conflict
138,103,Slovenia,2025,0.27090000000000003,0.0,,no-conflict
139,127,Bahrain,2025,0.2615,0.0,,no-conflict
140,160,Lesotho,2025,0.261,0.0,,no-conflict
141,99,Denmark,2025,0.2289,0.0,,no-conflict
142,19,Dominica,2025,0.2272,0.0,,no-conflict
143,142,Japan,2025,0.226,0.0,,no-conflict
144,85,Italy,2025,0.2163,0.0,,no-conflict
145,104,Belgium,2025,0.2048,0.0,,no-conflict
146,182,Vanuatu,2025,0.2032,0.0,,no-conflict
147,54,The Gambia,2025,0.2031,0.0,,no-conflict
148,43,Liberia,2025,0.1933,0.0,,no-conflict
149,183,Canada,2025,0.1929,0.0,,no-conflict
150,46,Spain,2025,0.1915,0.0,,no-conflict
151,36,St. Kitts and Nevis,2025,0.19,0.0,,no-conflict
152,35,Antigua and Barbuda,2025,0.1893,0.0,,no-conflict
153,84,Croatia,2025,0.1851,0.0,,no-conflict
154,82,Albania,2025,0.1827,0.0,,no-conflict
155,77,Kiribati,2025,0.18209999999999998,0.0,,no-conflict
156,168,Fiji,2025,0.18130000000000002,0.0,,no-conflict
157,45,Portugal,2025,0.18,0.0,,no-conflict
158,206,Singapore,2025,0.17930000000000001,0.0,,no-conflict
159,181,Tuvalu,2025,0.1781,0.0,,no-conflict
160,140,Brunei,2025,0.17759999999999998,0.0,,no-conflict
161,178,Nauru,2025,0.1775,0.0,,no-conflict
162,39,United Kingdom,2025,0.1768,0.0,,no-conflict
163,20,Grenada,2025,0.1749,0.0,,no-conflict
164,26,Bahamas,2025,0.1748,0.0,,no-conflict
165,21,St. Lucia,2025,0.1742,0.0,,no-conflict
166,113,Latvia,2025,0.1727,0.0,,no-conflict
167,98,Czech Republic,2025,0.1712,0.0,,no-conflict
168,108,Netherlands,2025,0.17099999999999999,0.0,,no-conflict
169,118,Maldives,2025,0.16899999999999998,0.0,,no-conflict
170,5,Samoa,2025,0.1686,0.0,,no-conflict
171,180,Solomon Is.,2025,0.1686,0.0,,no-conflict
172,6,Tonga,2025,0.1676,0.0,,no-conflict
173,171,New Zealand,2025,0.1669,0.0,,no-conflict
174,22,St. Vincent and the Grenadines,2025,0.1655,0.0,,no-conflict
175,40,Cape Verde,2025,0.1637,0.0,,no-conflict
176,114,Lithuania,2025,0.1631,0.0,,no-conflict
177,109,Switzerland,2025,0.1617,0.0,,no-conflict
178,37,Iceland,2025,0.1606,0.0,,no-conflict
179,174,Seychelles,2025,0.1597,0.0,,no-conflict
180,90,Cyprus,2025,0.15489999999999998,0.0,,no-conflict
181,107,Luxembourg,2025,0.15209999999999999,0.0,,no-conflict
182,176,Timor Leste,2025,0.1516,0.0,,no-conflict
183,87,Malta,2025,0.14679999999999999,0.0,,no-conflict
184,18,Barbados,2025,0.1466,0.0,,no-conflict
185,152,Marshall Is.,2025,0.1451,0.0,,no-conflict
186,144,Palau,2025,0.1445,0.0,,no-conflict
187,153,Micronesia,2025,0.1413,0.0,,no-conflict
188,86,Macedonia,2025,0.1411,0.0,,no-conflict
189,231,Montenegro,2025,0.1396,0.0,,no-conflict
190,111,Estonia,2025,0.1354,0.0,,no-conflict
