country_id,country,year,main_mean,actuals_last_12months,predicted_change_in_percent,predicted_violence_category
34,Panama,2025,0.2828,0.0,,no-conflict
173,Mauritius,2025,0.279,0.0,,no-conflict
29,Costa Rica,2025,0.2767,0.0,,no-conflict
233,Serbia,2025,0.2751,0.0,,no-conflict
184,Germany,2025,0.2726,0.0,,no-conflict
103,Slovenia,2025,0.27090000000000003,0.0,,no-conflict
127,Bahrain,2025,0.2615,0.0,,no-conflict
160,Lesotho,2025,0.261,0.0,,no-conflict
99,Denmark,2025,0.2289,0.0,,no-conflict
19,Dominica,2025,0.2272,0.0,,no-conflict
142,Japan,2025,0.226,0.0,,no-conflict
85,Italy,2025,0.2163,0.0,,no-conflict
104,Belgium,2025,0.2048,0.0,,no-conflict
182,Vanuatu,2025,0.2032,0.0,,no-conflict
54,The Gambia,2025,0.2031,0.0,,no-conflict
43,Liberia,2025,0.1933,0.0,,no-conflict
183,Canada,2025,0.1929,0.0,,no-conflict
46,Spain,2025,0.1915,0.0,,no-conflict
36,St. Kitts and Nevis,2025,0.19,0.0,,no-conflict
35,Antigua and Barbuda,2025,0.1893,0.0,,no-conflict
84,Croatia,2025,0.1851,0.0,,no-conflict
82,Albania,2025,0.1827,0.0,,no-conflict
77,Kiribati,2025,0.18209999999999998,0.0,,no-conflict
168,Fiji,2025,0.18130000000000002,0.0,,no-conflict
45,Portugal,2025,0.18,0.0,,no-conflict
206,Singapore,2025,0.17930000000000001,0.0,,no-conflict
181,Tuvalu,2025,0.1781,0.0,,no-conflict
140,Brunei,2025,0.17759999999999998,0.0,,no-conflict
178,Nauru,2025,0.1775,0.0,,no-conflict
39,United Kingdom,2025,0.1768,0.0,,no-conflict
20,Grenada,2025,0.1749,0.0,,no-conflict
26,Bahamas,2025,0.1748,0.0,,no-conflict
21,St. Lucia,2025,0.1742,0.0,,no-conflict
113,Latvia,2025,0.1727,0.0,,no-conflict
98,Czech Republic,2025,0.1712,0.0,,no-conflict
108,Netherlands,2025,0.17099999999999999,0.0,,no-conflict
118,Maldives,2025,0.16899999999999998,0.0,,no-conflict
5,Samoa,2025,0.1686,0.0,,no-conflict
180,Solomon Is.,2025,0.1686,0.0,,no-conflict
6,Tonga,2025,0.1676,0.0,,no-conflict
171,New Zealand,2025,0.1669,0.0,,no-conflict
22,St. Vincent and the Grenadines,2025,0.1655,0.0,,no-conflict
40,Cape Verde,2025,0.1637,0.0,,no-conflict
114,Lithuania,2025,0.1631,0.0,,no-conflict
109,Switzerland,2025,0.1617,0.0,,no-conflict
37,Iceland,2025,0.1606,0.0,,no-conflict
174,Seychelles,2025,0.1597,0.0,,no-conflict
90,Cyprus,2025,0.15489999999999998,0.0,,no-conflict
107,Luxembourg,2025,0.15209999999999999,0.0,,no-conflict
176,Timor Leste,2025,0.1516,0.0,,no-conflict
87,Malta,2025,0.14679999999999999,0.0,,no-conflict
18,Barbados,2025,0.1466,0.0,,no-conflict
152,Marshall Is.,2025,0.1451,0.0,,no-conflict
144,Palau,2025,0.1445,0.0,,no-conflict
153,Micronesia,2025,0.1413,0.0,,no-conflict
86,Macedonia,2025,0.1411,0.0,,no-conflict
231,Montenegro,2025,0.1396,0.0,,no-conflict
111,Estonia,2025,0.1354,0.0,,no-conflict
