,country_id,country,year,main_mean,actuals_last_12months
129,21,St. Lucia,2025,0.1742,0.0
130,113,Latvia,2025,0.1727,0.0
131,98,Czech Republic,2025,0.1712,0.0
132,108,Netherlands,2025,0.17099999999999999,0.0
133,118,Maldives,2025,0.16899999999999998,0.0
134,5,Samoa,2025,0.1686,0.0
135,180,Solomon Is.,2025,0.1686,0.0
136,6,Tonga,2025,0.1676,0.0
137,171,New Zealand,2025,0.1669,0.0
138,22,St. Vincent and the Grenadines,2025,0.1655,0.0
139,40,Cape Verde,2025,0.1637,0.0
140,114,Lithuania,2025,0.1631,0.0
141,109,Switzerland,2025,0.1617,0.0
142,37,Iceland,2025,0.1606,0.0
143,174,Seychelles,2025,0.1597,0.0
144,90,Cyprus,2025,0.15489999999999998,0.0
145,107,Luxembourg,2025,0.15209999999999999,0.0
146,176,Timor Leste,2025,0.1516,0.0
147,87,Malta,2025,0.14679999999999999,0.0
148,18,Barbados,2025,0.1466,0.0
149,152,Marshall Is.,2025,0.1451,0.0
150,144,Palau,2025,0.1445,0.0
151,153,Micronesia,2025,0.1413,0.0
152,86,Macedonia,2025,0.1411,0.0
153,231,Montenegro,2025,0.1396,0.0
154,111,Estonia,2025,0.1354,0.0
