,country_id,country,year,main_mean,actuals_last_12months
80,64,Norway,2025,0.4656,0.0
81,127,Bahrain,2025,0.46540000000000004,0.0
82,98,Czech Republic,2025,0.4622,0.0
83,29,Costa Rica,2025,0.4576,0.0
84,63,Kazakhstan,2025,0.452,0.0
85,105,France,2025,0.4376,0.0
86,147,Cambodia,2025,0.4353,0.0
87,14,Uruguay,2025,0.427,0.0
88,135,Nepal,2025,0.4239,0.0
89,66,Sweden,2025,0.4197,0.0
90,170,Namibia,2025,0.41659999999999997,0.0
91,80,Sao Tome and Principe,2025,0.4104,0.0
92,49,Guinea-Bissau,2025,0.4074,0.0
93,34,Panama,2025,0.3939,0.0
94,38,Ireland,2025,0.3769,0.0
95,121,Sri Lanka,2025,0.3744,0.0
96,30,Cuba,2025,0.3688,0.0
97,160,Lesotho,2025,0.3685,0.0
98,233,Serbia,2025,0.3631,0.0
99,173,Mauritius,2025,0.3453,0.0
100,115,Moldova,2025,0.3371,0.0
101,182,Vanuatu,2025,0.32630000000000003,0.0
102,146,South Korea,2025,0.3113,0.0
103,168,Fiji,2025,0.3057,0.0
104,109,Switzerland,2025,0.3018,0.0
105,184,Germany,2025,0.2996,0.0
106,43,Liberia,2025,0.296,0.0
107,97,Austria,2025,0.2798,0.0
108,142,Japan,2025,0.2777,0.0
109,99,Denmark,2025,0.2761,0.0
110,103,Slovenia,2025,0.2728,0.0
111,77,Kiribati,2025,0.2723,0.0
112,178,Nauru,2025,0.27190000000000003,0.0
113,104,Belgium,2025,0.2694,0.0
114,206,Singapore,2025,0.2649,0.0
115,183,Canada,2025,0.2591,0.0
116,85,Italy,2025,0.2578,0.0
117,231,Montenegro,2025,0.2575,0.0
118,118,Maldives,2025,0.2559,0.0
119,46,Spain,2025,0.2539,0.0
120,181,Tuvalu,2025,0.2445,0.0
121,54,The Gambia,2025,0.2422,0.0
122,180,Solomon Is.,2025,0.2371,0.0
123,19,Dominica,2025,0.2367,0.0
124,82,Albania,2025,0.2357,0.0
125,83,Bosnia and Herzegovina,2025,0.23349999999999999,0.0
126,35,Antigua and Barbuda,2025,0.2261,0.0
127,45,Portugal,2025,0.2258,0.0
128,20,Grenada,2025,0.2248,0.0
129,36,St. Kitts and Nevis,2025,0.224,0.0
130,5,Samoa,2025,0.22240000000000001,0.0
131,171,New Zealand,2025,0.218,0.0
132,40,Cape Verde,2025,0.21610000000000001,0.0
133,6,Tonga,2025,0.2158,0.0
134,39,United Kingdom,2025,0.2148,0.0
135,37,Iceland,2025,0.2135,0.0
136,108,Netherlands,2025,0.21259999999999998,0.0
137,84,Croatia,2025,0.2109,0.0
138,174,Seychelles,2025,0.2104,0.0
139,26,Bahamas,2025,0.2102,0.0
140,21,St. Lucia,2025,0.2101,0.0
141,140,Brunei,2025,0.2073,0.0
142,114,Lithuania,2025,0.2027,0.0
143,22,St. Vincent and the Grenadines,2025,0.2021,0.0
144,113,Latvia,2025,0.2015,0.0
145,176,Timor Leste,2025,0.2004,0.0
146,87,Malta,2025,0.1975,0.0
147,90,Cyprus,2025,0.1946,0.0
148,107,Luxembourg,2025,0.1916,0.0
149,18,Barbados,2025,0.1865,0.0
150,86,Macedonia,2025,0.1808,0.0
151,144,Palau,2025,0.1802,0.0
152,152,Marshall Is.,2025,0.1764,0.0
153,153,Micronesia,2025,0.1759,0.0
154,111,Estonia,2025,0.175,0.0
