,country_id,country,year,main_mean,actuals_last_12months,predicted_change_in_percent,predicted_violence_category
110,112,Finland,2025,0.4592,0.0,,low
111,12,Paraguay,2025,0.4475,0.0,,low
112,2,Suriname,2025,0.4453,0.0,,low
113,64,Norway,2025,0.4393,0.0,,low
114,63,Kazakhstan,2025,0.426,0.0,,low
115,135,Nepal,2025,0.42,0.0,,low
116,14,Uruguay,2025,0.4085,0.0,,low
117,33,Nicaragua,2025,0.40359999999999996,0.0,,low
118,184,Germany,2025,0.39990000000000003,0.0,,low
119,105,France,2025,0.39299999999999996,0.0,,low
120,151,Vietnam,2025,0.375,0.0,,low
121,38,Ireland,2025,0.36360000000000003,0.0,,low
122,80,Sao Tome and Principe,2025,0.3578,0.0,,low
123,49,Guinea-Bissau,2025,0.3568,0.0,,low
124,147,Cambodia,2025,0.3548,0.0,,low
125,93,Greece,2025,0.35409999999999997,0.0,,low
126,233,Serbia,2025,0.3489,0.0,,low
127,121,Sri Lanka,2025,0.3436,0.0,,low
128,34,Panama,2025,0.3372,0.0,,low
129,83,Bosnia and Herzegovina,2025,0.3357,0.0,,low
130,154,Botswana,2025,0.3317,0.0,,low
131,170,Namibia,2025,0.3312,0.0,,low
132,29,Costa Rica,2025,0.3279,0.0,,low
133,30,Cuba,2025,0.32589999999999997,0.0,,low
134,127,Bahrain,2025,0.3126,0.0,,low
135,115,Moldova,2025,0.3114,0.0,,low
136,97,Austria,2025,0.3099,0.0,,low
137,173,Mauritius,2025,0.3061,0.0,,low
138,109,Switzerland,2025,0.275,0.0,,low
139,146,South Korea,2025,0.2703,0.0,,low
140,160,Lesotho,2025,0.262,0.0,,low
141,103,Slovenia,2025,0.2602,0.0,,low
142,182,Vanuatu,2025,0.2493,0.0,,low
143,99,Denmark,2025,0.2491,0.0,,low
144,142,Japan,2025,0.2472,0.0,,low
145,43,Liberia,2025,0.24710000000000001,0.0,,low
146,85,Italy,2025,0.2334,0.0,,low
147,104,Belgium,2025,0.231,0.0,,low
148,46,Spain,2025,0.2194,0.0,,low
149,98,Czech Republic,2025,0.2184,0.0,,low
150,183,Canada,2025,0.218,0.0,,low
151,206,Singapore,2025,0.214,0.0,,low
152,168,Fiji,2025,0.2138,0.0,,low
153,82,Albania,2025,0.2091,0.0,,low
154,35,Antigua and Barbuda,2025,0.20879999999999999,0.0,,low
155,36,St. Kitts and Nevis,2025,0.2082,0.0,,low
156,19,Dominica,2025,0.20779999999999998,0.0,,low
157,84,Croatia,2025,0.20600000000000002,0.0,,low
158,77,Kiribati,2025,0.2024,0.0,,low
159,54,The Gambia,2025,0.2016,0.0,,low
160,45,Portugal,2025,0.2008,0.0,,low
161,231,Montenegro,2025,0.1993,0.0,,low
162,178,Nauru,2025,0.199,0.0,,low
163,181,Tuvalu,2025,0.197,0.0,,low
164,20,Grenada,2025,0.1956,0.0,,low
165,39,United Kingdom,2025,0.1949,0.0,,low
166,171,New Zealand,2025,0.1944,0.0,,low
167,140,Brunei,2025,0.19419999999999998,0.0,,low
168,37,Iceland,2025,0.19369999999999998,0.0,,low
169,118,Maldives,2025,0.1931,0.0,,low
170,21,St. Lucia,2025,0.19269999999999998,0.0,,low
171,26,Bahamas,2025,0.19240000000000002,0.0,,low
172,108,Netherlands,2025,0.1918,0.0,,low
173,180,Solomon Is.,2025,0.1905,0.0,,low
174,114,Lithuania,2025,0.18460000000000001,0.0,,low
175,40,Cape Verde,2025,0.1846,0.0,,low
176,6,Tonga,2025,0.1827,0.0,,low
177,22,St. Vincent and the Grenadines,2025,0.1827,0.0,,low
178,5,Samoa,2025,0.1812,0.0,,low
179,174,Seychelles,2025,0.1808,0.0,,low
180,176,Timor Leste,2025,0.1799,0.0,,low
181,113,Latvia,2025,0.1765,0.0,,low
182,107,Luxembourg,2025,0.176,0.0,,low
183,90,Cyprus,2025,0.1755,0.0,,low
184,87,Malta,2025,0.16949999999999998,0.0,,low
185,18,Barbados,2025,0.1679,0.0,,low
186,144,Palau,2025,0.1623,0.0,,low
187,86,Macedonia,2025,0.1614,0.0,,low
188,153,Micronesia,2025,0.1596,0.0,,low
189,152,Marshall Is.,2025,0.1588,0.0,,low
190,111,Estonia,2025,0.1577,0.0,,low
